735932,2014,11,29,0,,,0,0,0,0.2,NA,0.6,NA,NA
735933,2014,11,30,0,,,0,0,0,0,NA,0,NA,NA
735934,2014,12,1,0,,,0,0,0.2,0,NA,0,0,NA
735935,2014,12,2,0,,,0,0.2,0,0,NA,0,0,NA
735936,2014,12,3,0,,,0,0,0,0,NA,0,0,NA
735937,2014,12,4,1,,,0,8.2719,9.46092,12.78406,NA,11.1268,9.58536,NA
735938,2014,12,5,1,,,11.9,0.6,0.8,1.2,NA,1,0.8,NA
735939,2014,12,6,1,,,1.8,0.2,0.4,0.4,NA,0.6,0.4,NA
735940,2014,12,7,0,,,0,0,0,0,NA,0,0,NA
735941,2014,12,8,1,,,11.4,0,0,0,NA,0,0,NA
735942,2014,12,9,1,,,0.5,2.95673489,0.59268,0.4,NA,1.1817,0.8,NA
735943,2014,12,10,1,,,1.5,2.59268,6.9584278,12.6851721,NA,8.5268,5.4,NA
735944,2014,12,11,1,,,3.1,16.9023403,17.8878746,65.7838529,NA,15.73648,6.57072,NA
735945,2014,12,12,1,,,20,23.4507446,22.0813358,27.574329,NA,18.3634,12,NA
735946,2014,12,13,1,,,27.5,6.58536,5.98536,5.18536,NA,10.6,8.8,NA
735947,2014,12,14,1,,,2.8,4.93412,7.88288,6.5085,NA,4.2,7.2,NA
